10.925,10.791,10.791,10.734,10.714,10.605,10.545,10.558,10.448,10.342,10.26,10.242,10.185,10.181,9.9773,9.9361,9.9226,9.8175,9.6653,9.6609,9.6364,9.6178,9.5803,9.5419,9.4199,9.4397,9.104,8.9358,8.925,8.7581,8.6965,8.4783,8.4762,8.458,8.2837,8.1718,8.1379,8.0346,8.0406,8.0236,7.9791,7.9844,7.8685,7.7905,7.7494,7.7034,7.7024,7.6832,7.6611,7.6632
11.223,11.084,11.085,11.026,11.006,10.893,10.832,10.846,10.732,10.624,10.539,10.521,10.462,10.458,10.249,10.206,10.193,10.085,9.9283,9.9237,9.8986,9.8794,9.8409,9.8014,9.6761,9.6965,9.3517,9.1788,9.1678,8.9963,8.933,8.7089,8.7068,8.688,8.5091,8.3941,8.3593,8.2532,8.2593,8.2419,8.1961,8.2016,8.0825,8.0025,7.9603,7.913,7.912,7.8922,7.8695,7.8717
11.509,11.367,11.367,11.307,11.286,11.171,11.108,11.122,11.006,10.894,10.808,10.789,10.729,10.725,10.51,10.467,10.452,10.342,10.181,10.177,10.151,10.131,10.092,10.051,9.9228,9.9437,9.5901,9.4129,9.4016,9.2257,9.1608,8.931,8.9288,8.9096,8.726,8.6081,8.5724,8.4636,8.4699,8.452,8.4051,8.4107,8.2886,8.2065,8.1632,8.1147,8.1137,8.0934,8.0702,8.0724
11.784,11.638,11.639,11.577,11.556,11.438,11.373,11.388,11.269,11.154,11.066,11.047,10.985,10.981,10.761,10.717,10.702,10.589,10.424,10.42,10.393,10.373,10.333,10.291,10.16,10.181,9.8191,9.6376,9.626,9.446,9.3795,9.1442,9.142,9.1223,8.9344,8.8136,8.7771,8.6657,8.6722,8.6538,8.6058,8.6115,8.4865,8.4024,8.3581,8.3085,8.3074,8.2867,8.2629,8.2652
12.047,11.898,11.899,11.836,11.814,11.693,11.627,11.642,11.52,11.404,11.313,11.293,11.23,11.226,11.001,10.956,10.941,10.825,10.657,10.652,10.625,10.605,10.563,10.521,10.387,10.409,10.038,9.8528,9.841,9.6569,9.589,9.3484,9.3461,9.326,9.1339,9.0105,8.9731,8.8592,8.8658,8.8471,8.798,8.8038,8.6761,8.5901,8.5448,8.494,8.493,8.4717,8.4474,8.4497
12.298,12.146,12.147,12.083,12.06,11.937,11.87,11.885,11.761,11.641,11.549,11.529,11.464,11.46,11.231,11.184,11.169,11.051,10.88,10.875,10.847,10.826,10.784,10.741,10.603,10.626,10.248,10.058,10.046,9.8584,9.789,9.5434,9.5411,9.5206,9.3244,9.1984,9.1603,9.044,9.0508,9.0316,8.9815,8.9875,8.857,8.7693,8.7231,8.6712,8.6701,8.6485,8.6236,8.626
12.537,12.383,12.383,12.318,12.295,12.169,12.1,12.116,11.989,11.868,11.774,11.753,11.687,11.683,11.449,11.402,11.386,11.266,11.091,11.086,11.058,11.037,10.994,10.949,10.809,10.832,10.447,10.254,10.242,10.05,9.9794,9.729,9.7266,9.7057,9.5058,9.3773,9.3384,9.2199,9.2268,9.2072,9.1562,9.1622,9.0293,8.9398,8.8927,8.8398,8.8387,8.8166,8.7913,8.7937
12.764,12.607,12.607,12.541,12.517,12.389,12.319,12.335,12.206,12.082,11.986,11.966,11.899,11.895,11.656,11.608,11.592,11.469,11.292,11.287,11.258,11.236,11.192,11.147,11.005,11.028,10.636,10.439,10.427,10.232,10.16,9.905,9.9025,9.8812,9.6777,9.5469,9.5073,9.3867,9.3937,9.3738,9.3218,9.328,9.1926,9.1015,9.0535,8.9997,8.9986,8.9761,8.9503,8.9528
12.978,12.818,12.819,12.751,12.727,12.597,12.526,12.542,12.411,12.285,12.188,12.166,12.098,12.094,11.852,11.803,11.787,11.662,11.481,11.476,11.447,11.425,11.38,11.335,11.19,11.213,10.814,10.615,10.602,10.404,10.33,10.071,10.069,10.047,9.8401,9.7071,9.6669,9.5442,9.5513,9.5311,9.4782,9.4845,9.3469,9.2543,9.2055,9.1508,9.1496,9.1268,9.1005,9.1031
13.179,13.017,13.017,12.949,12.925,12.793,12.72,12.737,12.604,12.476,12.377,12.355,12.286,12.282,12.036,11.986,11.97,11.843,11.659,11.654,11.624,11.602,11.557,11.51,11.363,11.387,10.982,10.779,10.766,10.565,10.491,10.227,10.225,10.203,9.9928,9.8577,9.8169,9.6923,9.6995,9.679,9.6253,9.6317,9.4919,9.3979,9.3483,9.2928,9.2916,9.2684,9.2418,9.2443
13.368,13.203,13.203,13.134,13.109,12.976,12.902,12.919,12.784,12.654,12.554,12.532,12.462,12.457,12.208,12.157,12.141,12.012,11.826,11.821,11.791,11.768,11.722,11.675,11.526,11.55,11.139,10.933,10.92,10.716,10.641,10.374,10.371,10.349,10.136,9.9986,9.9572,9.8308,9.8382,9.8173,9.7629,9.7694,9.6276,9.5322,9.4819,9.4256,9.4244,9.4009,9.3739,9.3765
13.543,13.376,13.377,13.306,13.281,13.146,13.071,13.088,12.951,12.82,12.718,12.696,12.625,12.621,12.368,12.317,12.3,12.17,11.981,11.975,11.945,11.922,11.876,11.828,11.677,11.701,11.285,11.077,11.063,10.856,10.78,10.51,10.507,10.484,10.268,10.13,10.088,9.9596,9.9671,9.946,9.8908,9.8974,9.7538,9.6571,9.6062,9.5491,9.5479,9.5241,9.4967,9.4993
13.705,13.536,13.536,13.465,13.44,13.303,13.227,13.244,13.106,12.973,12.87,12.848,12.776,12.771,12.515,12.464,12.447,12.315,12.124,12.119,12.088,12.064,12.017,11.969,11.816,11.841,11.42,11.209,11.196,10.986,10.909,10.635,10.633,10.61,10.391,10.251,10.208,10.079,10.086,10.065,10.009,10.016,9.8703,9.7725,9.721,9.6632,9.662,9.6379,9.6102,9.6129
13.853,13.682,13.683,13.611,13.585,13.447,13.371,13.388,13.248,13.113,13.009,12.987,12.914,12.909,12.651,12.599,12.582,12.448,12.255,12.25,12.219,12.195,12.147,12.099,11.944,11.969,11.544,11.33,11.317,11.105,11.027,10.75,10.748,10.725,10.504,10.362,10.319,10.188,10.195,10.174,10.117,10.124,9.9771,9.8783,9.8262,9.7678,9.7666,9.7422,9.7142,9.7169
13.988,13.815,13.816,13.743,13.717,13.577,13.5,13.518,13.377,13.241,13.136,13.113,13.04,13.035,12.774,12.721,12.704,12.569,12.374,12.369,12.337,12.314,12.266,12.216,12.06,12.086,11.656,11.44,11.427,11.213,11.134,10.855,10.852,10.829,10.606,10.462,10.419,10.287,10.294,10.273,10.216,10.222,10.074,9.9743,9.9217,9.8627,9.8615,9.8369,9.8086,9.8113
14.108,13.935,13.935,13.862,13.836,13.695,13.617,13.635,13.492,13.355,13.249,13.226,13.152,13.148,12.884,12.831,12.814,12.678,12.481,12.476,12.444,12.42,12.371,12.322,12.164,12.19,11.757,11.539,11.525,11.31,11.23,10.949,10.946,10.922,10.697,10.553,10.509,10.376,10.383,10.361,10.304,10.311,10.161,10.06,10.007,9.948,9.9467,9.9219,9.8934,9.8961
14.215,14.04,14.041,13.967,13.941,13.798,13.72,13.738,13.594,13.456,13.35,13.326,13.252,13.247,12.982,12.928,12.911,12.774,12.576,12.57,12.538,12.514,12.465,12.415,12.256,12.282,11.846,11.627,11.613,11.396,11.315,11.031,11.029,11.005,10.778,10.633,10.589,10.454,10.462,10.44,10.382,10.389,10.238,10.137,10.083,10.023,10.022,9.9971,9.9683,9.9711
14.308,14.132,14.132,14.058,14.032,13.888,13.81,13.828,13.683,13.544,13.437,13.413,13.338,13.334,13.066,13.013,12.995,12.857,12.658,12.652,12.62,12.596,12.547,12.496,12.337,12.363,11.923,11.703,11.689,11.47,11.389,11.104,11.101,11.077,10.849,10.702,10.658,10.523,10.53,10.508,10.45,10.457,10.305,10.203,10.149,10.089,10.088,10.062,10.033,10.036
14.387,14.21,14.21,14.135,14.109,13.965,13.886,13.904,13.758,13.619,13.511,13.487,13.412,13.407,13.138,13.084,13.067,12.928,12.728,12.722,12.69,12.665,12.616,12.565,12.404,12.431,11.989,11.767,11.753,11.533,11.452,11.165,11.162,11.138,10.909,10.761,10.716,10.58,10.588,10.566,10.507,10.514,10.362,10.259,10.205,10.144,10.143,10.118,10.089,10.092
14.451,14.273,14.274,14.199,14.172,14.028,13.948,13.966,13.82,13.68,13.571,13.548,13.472,13.467,13.197,13.143,13.125,12.986,12.785,12.779,12.747,12.722,12.672,12.622,12.46,12.486,12.042,11.82,11.806,11.585,11.503,11.215,11.212,11.188,10.958,10.809,10.765,10.628,10.636,10.613,10.555,10.562,10.408,10.305,10.251,10.19,10.189,10.163,10.134,10.137
14.502,14.323,14.324,14.248,14.222,14.076,13.997,14.015,13.868,13.728,13.619,13.595,13.519,13.514,13.243,13.189,13.171,13.031,12.829,12.823,12.791,12.766,12.716,12.665,12.504,12.53,12.084,11.861,11.847,11.625,11.543,11.254,11.251,11.227,10.996,10.847,10.802,10.665,10.673,10.65,10.591,10.598,10.445,10.341,10.287,10.225,10.224,10.199,10.169,10.172
14.538,14.359,14.359,14.283,14.257,14.111,14.031,14.049,13.903,13.762,13.652,13.629,13.552,13.548,13.276,13.221,13.204,13.064,12.861,12.855,12.823,12.798,12.748,12.697,12.535,12.561,12.114,11.89,11.876,11.654,11.572,11.282,11.279,11.255,11.023,10.874,10.829,10.691,10.7,10.677,10.618,10.625,10.471,10.367,10.312,10.251,10.25,10.224,10.195,10.197
14.559,14.38,14.381,14.305,14.278,14.132,14.052,14.07,13.923,13.782,13.673,13.649,13.573,13.568,13.296,13.241,13.223,13.083,12.88,12.874,12.842,12.817,12.767,12.716,12.553,12.58,12.132,11.908,11.894,11.671,11.589,11.299,11.296,11.272,11.039,10.89,10.845,10.707,10.715,10.693,10.633,10.641,10.486,10.382,10.328,10.266,10.265,10.239,10.21,10.213
14.567,14.387,14.388,14.312,14.285,14.139,14.059,14.077,13.93,13.789,13.68,13.656,13.579,13.575,13.303,13.248,13.23,13.09,12.887,12.881,12.848,12.823,12.773,12.722,12.56,12.586,12.138,11.914,11.9,11.677,11.595,11.304,11.302,11.277,11.045,10.896,10.851,10.713,10.721,10.698,10.639,10.646,10.491,10.387,10.333,10.271,10.27,10.244,10.215,10.218
14.56,14.38,14.381,14.305,14.278,14.133,14.053,14.071,13.924,13.782,13.673,13.649,13.573,13.568,13.296,13.241,13.223,13.083,12.881,12.875,12.842,12.817,12.767,12.716,12.553,12.58,12.133,11.908,11.894,11.672,11.59,11.299,11.296,11.272,11.04,10.89,10.845,10.708,10.716,10.693,10.634,10.641,10.486,10.382,10.328,10.266,10.265,10.239,10.21,10.213
14.538,14.359,14.359,14.284,14.257,14.112,14.032,14.05,13.903,13.762,13.653,13.629,13.553,13.548,13.277,13.222,13.204,13.064,12.862,12.856,12.823,12.798,12.748,12.697,12.535,12.561,12.115,11.891,11.877,11.654,11.572,11.282,11.279,11.255,11.023,10.874,10.829,10.692,10.7,10.677,10.618,10.625,10.471,10.367,10.312,10.251,10.25,10.224,10.195,10.198
14.502,14.324,14.324,14.249,14.222,14.077,13.997,14.015,13.869,13.728,13.619,13.595,13.519,13.515,13.244,13.189,13.171,13.032,12.83,12.824,12.791,12.767,12.717,12.666,12.504,12.53,12.085,11.862,11.847,11.626,11.544,11.254,11.252,11.227,10.996,10.848,10.803,10.666,10.674,10.651,10.592,10.599,10.445,10.342,10.287,10.226,10.225,10.199,10.17,10.173
14.452,14.274,14.275,14.199,14.173,14.028,13.949,13.967,13.821,13.681,13.572,13.548,13.473,13.468,13.198,13.144,13.126,12.987,12.786,12.78,12.747,12.723,12.673,12.622,12.461,12.487,12.043,11.821,11.806,11.586,11.504,11.216,11.213,11.189,10.958,10.81,10.765,10.629,10.637,10.614,10.555,10.562,10.409,10.306,10.252,10.191,10.189,10.164,10.135,10.138
14.388,14.211,14.211,14.136,14.11,13.966,13.887,13.905,13.759,13.62,13.512,13.488,13.413,13.408,13.139,13.085,13.067,12.929,12.729,12.723,12.691,12.666,12.617,12.566,12.405,12.432,11.99,11.768,11.754,11.534,11.453,11.166,11.163,11.139,10.909,10.762,10.717,10.581,10.589,10.567,10.508,10.515,10.363,10.26,10.206,10.145,10.144,10.119,10.09,10.092
14.309,14.133,14.133,14.059,14.033,13.89,13.811,13.829,13.684,13.545,13.438,13.415,13.34,13.335,13.068,13.014,12.996,12.858,12.659,12.653,12.621,12.597,12.548,12.497,12.338,12.364,11.924,11.704,11.69,11.471,11.39,11.105,11.102,11.078,10.85,10.703,10.659,10.524,10.532,10.509,10.451,10.458,10.306,10.204,10.15,10.09,10.089,10.064,10.035,10.037
14.217,14.041,14.042,13.968,13.942,13.8,13.721,13.739,13.596,13.458,13.351,13.328,13.253,13.248,12.983,12.929,12.912,12.775,12.577,12.571,12.54,12.515,12.466,12.416,12.258,12.284,11.847,11.628,11.614,11.397,11.317,11.033,11.03,11.006,10.78,10.634,10.59,10.456,10.463,10.441,10.383,10.39,10.239,10.138,10.085,10.025,10.023,9.9984,9.9696,9.9724
14.11,13.936,13.936,13.863,13.837,13.696,13.618,13.636,13.493,13.357,13.251,13.228,13.154,13.149,12.885,12.832,12.815,12.679,12.483,12.477,12.445,12.421,12.373,12.323,12.166,12.191,11.758,11.541,11.527,11.311,11.232,10.95,10.947,10.924,10.699,10.554,10.51,10.377,10.385,10.363,10.305,10.312,10.163,10.062,10.009,9.9494,9.9482,9.9233,9.8948,9.8976
13.989,13.817,13.817,13.744,13.719,13.579,13.502,13.519,13.378,13.243,13.137,13.114,13.041,13.037,12.775,12.723,12.705,12.571,12.376,12.37,12.339,12.315,12.267,12.218,12.062,12.087,11.657,11.442,11.428,11.215,11.136,10.856,10.854,10.83,10.607,10.464,10.421,10.288,10.296,10.274,10.217,10.224,10.076,9.9759,9.9234,9.8644,9.8632,9.8385,9.8103,9.813
13.855,13.684,13.685,13.612,13.587,13.448,13.372,13.389,13.25,13.115,13.011,12.988,12.916,12.911,12.653,12.6,12.583,12.45,12.257,12.251,12.22,12.197,12.149,12.101,11.946,11.971,11.545,11.332,11.318,11.107,11.029,10.752,10.749,10.726,10.505,10.363,10.321,10.19,10.197,10.176,10.119,10.126,9.979,9.8801,9.828,9.7696,9.7684,9.744,9.716,9.7187
